Добавление документа;[Выход из закалки поддона № 64349]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937797;2012-07-02T7:25:48.000+0300;282
Добавление документа;[Выход из закалки поддона № 64350]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937798;2012-07-02T7:25:50.000+0300;282
Добавление документа;[Выход из закалки поддона № 64351]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937799;2012-07-02T7:25:53.000+0300;282
Добавление документа;[Выход из закалки поддона № 64352]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937800;2012-07-02T7:25:55.000+0300;282
Добавление документа;[Выход из закалки поддона № 64353]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937801;2012-07-02T7:25:58.000+0300;282
Добавление документа;[Выход из закалки поддона № 64327]; тип [Приход из производст->Выход ГП из закалки]; файл dc000039;; koddoc = 5937774;2012-07-02T7:26:01.000+0300;282
Добавление документа;[Рабочая рецептура № 535]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937802;2012-07-02T7:27:41.000+0300;276
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (вафельное отделение)]; файл dc000045;; koddoc = 5937803;2012-07-02T7:32:23.000+0300;17
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (вафельное отделение)]; файл dc000045;; koddoc = 5937804;2012-07-02T7:32:23.000+0300;17
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (вафельное отделение)]; файл dc000045;; koddoc = 5937818;2012-07-02T7:55:18.000+0300;285
Добавление документа;[Корректировка с/с ГП]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937855;2012-07-02T8:19:17.000+0300;297
Добавление документа;[Корректировка с/с ГП]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937865;2012-07-02T8:20:31.000+0300;297
Добавление документа;[0Корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937867;2012-07-02T8:21:51.000+0300;297
Добавление документа;[корректировка с/с ГП]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937878;2012-07-02T8:24:40.000+0300;297
Добавление документа;[Корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937884;2012-07-02T8:27:11.000+0300;297
Добавление документа;[Рабочая рецептура № 536]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937928;2012-07-02T8:38:58.000+0300;276
Добавление документа;[Рабочая рецептура № 537]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937930;2012-07-02T8:39:30.000+0300;276
Добавление документа;[Рабочая рецептура № 538]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937933;2012-07-02T8:39:52.000+0300;276
Добавление документа;[Рабочая рецептура № 539]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937934;2012-07-02T8:40:12.000+0300;276
Добавление документа;[Рабочая рецептура № 540]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937935;2012-07-02T8:40:38.000+0300;276
Добавление документа;[Рабочая рецептура № 541]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937937;2012-07-02T8:41:10.000+0300;276
Добавление документа;[Рабочая рецептура № 542]; тип [Производство полуфаб->Рабочая рецептура на смесь]; файл dc000052;; koddoc = 5937939;2012-07-02T8:42:24.000+0300;276
Добавление документа;[Корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937941;2012-07-02T8:43:28.000+0300;297
Добавление документа;[Приход на склад No 870 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5937948;2012-07-02T8:43:58.000+0300;272
Добавление содержимого док-та;[Приход на склад No 870 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24649 [Молоко пас.Ромол 2.5%];;2012-07-02T8:44:42.000+0300;272
Добавление документа;[корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937958;2012-07-02T8:48:58.000+0300;297
Добавление документа;[Корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937976;2012-07-02T8:53:52.000+0300;297
Добавление документа;[корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937991;2012-07-02T9:02:25.000+0300;297
Добавление документа;[корректировка с/с смесей]; тип [Бухгалтерские справк->Бухгалтерские справки (проcмотр проводок)]; файл dc000095;; koddoc = 5937997;2012-07-02T9:05:14.000+0300;297
Добавление документа;[Приход сырья No 426 от 02.07.2012]; тип [Приход на склад ->Приход сырья (лаборатория)]; файл dc000002;; koddoc = 5938596;2012-07-02T9:32:29.000+0300;284
Добавление содержимого док-та;[Приход сырья No 426 от 02.07.2012]; тип [Приход на склад ->Приход сырья (лаборатория)]; файл sd000002; uniquesod = 24650 [Г-ящик № 8];;2012-07-02T9:32:59.000+0300;284
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (заготовительное отделение)]; файл dc000045;; koddoc = 5938607;2012-07-02T9:35:10.000+0300;276
Добавление документа;[Приходные НН No 41 Экспловелд ДП НТЦ]; тип [Приходные налоговые ->Налоговый кредит (приходные НН)]; файл dc000009;; koddoc = 5938610;2012-07-02T9:35:29.000+0300;279
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (фасовочное отделение)]; файл dc000045;; koddoc = 5938623;2012-07-02T9:38:36.000+0300;1191
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (фасовочное отделение)]; файл dc000045;; koddoc = 5938624;2012-07-02T9:39:23.000+0300;1191
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938684;2012-07-02T9:52:12.000+0300;296
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938685;2012-07-02T9:52:28.000+0300;296
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938697;2012-07-02T9:53:35.000+0300;296
Добавление документа;[Приход на склад No 871 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5938735;2012-07-02T9:54:58.000+0300;69
Добавление содержимого док-та;[Приход на склад No 871 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24651 [Розетка];;2012-07-02T9:55:16.000+0300;69
Добавление содержимого док-та;[Приход на склад No 871 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24652 [Замки];;2012-07-02T9:55:27.000+0300;69
Добавление содержимого док-та;[Приход на склад No 871 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24653 [Коробка эл.];;2012-07-02T9:55:42.000+0300;69
Добавление содержимого док-та;[Приход на склад No 871 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24654 [Батарейки];;2012-07-02T9:56:12.000+0300;69
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938753;2012-07-02T9:56:43.000+0300;296
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938754;2012-07-02T9:56:58.000+0300;296
Добавление документа;[Приход на склад No 872 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5938755;2012-07-02T9:57:02.000+0300;69
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938756;2012-07-02T9:57:08.000+0300;296
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938757;2012-07-02T9:57:15.000+0300;296
Добавление содержимого док-та;[Приход на склад No 872 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24655 [Замки];;2012-07-02T9:57:18.000+0300;69
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938758;2012-07-02T9:57:30.000+0300;296
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938760;2012-07-02T9:57:38.000+0300;296
Добавление документа;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5938777;2012-07-02T9:58:42.000+0300;69
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938789;2012-07-02T9:59:18.000+0300;296
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24656 [Сверла];;2012-07-02T9:59:22.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24657 [Сверла];;2012-07-02T9:59:29.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24658 [Сверла];;2012-07-02T9:59:36.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24659 [Сверла];;2012-07-02T9:59:41.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24660 [Сверла];;2012-07-02T9:59:49.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24661 [Сверла];;2012-07-02T9:59:55.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24662 [Сверла];;2012-07-02T10:00:02.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24663 [Сверла];;2012-07-02T10:00:10.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24664 [Сверла];;2012-07-02T10:00:15.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24665 [Метчики];;2012-07-02T10:00:24.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24666 [Метчики];;2012-07-02T10:00:31.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24667 [Метчики];;2012-07-02T10:00:38.000+0300;69
Добавление документа;[Передача в производство]; тип [Лимитки ->Списание на производство (склад сырья)]; файл dc000045;; koddoc = 5938810;2012-07-02T10:00:40.000+0300;296
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24668 [Метчики];;2012-07-02T10:00:44.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24669 [Метчики];;2012-07-02T10:00:50.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24670 [Метчики];;2012-07-02T10:00:56.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24671 [Метчики];;2012-07-02T10:01:03.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24672 [Метчики];;2012-07-02T10:01:11.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24673 [Метчики];;2012-07-02T10:01:17.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24674 [Метчики];;2012-07-02T10:01:24.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24675 [Набор ключей];;2012-07-02T10:01:37.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24676 [Рулетки];;2012-07-02T10:01:46.000+0300;69
Добавление содержимого док-та;[Приход на склад No 873 от 22.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24677 [Рулетки];;2012-07-02T10:01:52.000+0300;69
Добавление документа;[Нал. накладная No 3796 от 30.06.2012 - Білла-Україна]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938820;2012-07-02T10:02:19.000+0300;109
Добавление документа;[Нал. накладная No 3797 от 30.06.2012 - Білла-Україна]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938827;2012-07-02T10:02:22.000+0300;109
Добавление документа;[Нал. накладная No 3798 от 30.06.2012 - Білла-Україна]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938828;2012-07-02T10:02:26.000+0300;109
Добавление документа;[Нал. накладная No 3799 от 30.06.2012 - Білла-Україна]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938829;2012-07-02T10:02:30.000+0300;109
Добавление документа;[Приход на склад No 874 от 02.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5938831;2012-07-02T10:02:32.000+0300;69
Добавление документа;[Нал. накладная No 3800 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938830;2012-07-02T10:02:33.000+0300;109
Добавление документа;[Нал. накладная No 3801 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938832;2012-07-02T10:02:36.000+0300;109
Добавление документа;[Нал. накладная No 3802 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938833;2012-07-02T10:02:40.000+0300;109
Добавление документа;[Нал. накладная No 3803 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938834;2012-07-02T10:02:43.000+0300;109
Добавление документа;[Нал. накладная No 3804 от 30.06.2012 - Таврія Плюс ПП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938835;2012-07-02T10:02:45.000+0300;109
Добавление документа;[Нал. накладная No 3805 от 30.06.2012 - Таврія Плюс ПП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938836;2012-07-02T10:02:48.000+0300;109
Добавление документа;[Нал. накладная No 3806 от 30.06.2012 - Таврія Плюс ПП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938837;2012-07-02T10:02:51.000+0300;109
Добавление документа;[Нал. накладная No 3807 от 30.06.2012 - Таврія-ВТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938838;2012-07-02T10:02:53.000+0300;109
Добавление документа;[Нал. накладная No 3808 от 30.06.2012 - Таврія-ВТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938839;2012-07-02T10:02:56.000+0300;109
Добавление документа;[Нал. накладная No 3809 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938840;2012-07-02T10:02:59.000+0300;109
Добавление содержимого док-та;[Приход на склад No 874 от 02.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24678 [Лампы спиральные];;2012-07-02T10:03:01.000+0300;69
Добавление документа;[Нал. накладная No 3810 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938841;2012-07-02T10:03:02.000+0300;109
Добавление документа;[Нал. накладная No 3811 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938842;2012-07-02T10:03:05.000+0300;109
Добавление документа;[Нал. накладная No 3812 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938843;2012-07-02T10:03:07.000+0300;109
Добавление документа;[Нал. накладная No 3813 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938844;2012-07-02T10:03:10.000+0300;109
Добавление документа;[Нал. накладная No 3814 от 30.06.2012 - Нерон ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938845;2012-07-02T10:03:14.000+0300;109
Добавление документа;[Нал. накладная No 3815 от 30.06.2012 - Олімп-Трейд ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938846;2012-07-02T10:03:17.000+0300;109
Добавление документа;[Нал. накладная No 3816 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938847;2012-07-02T10:03:20.000+0300;109
Добавление документа;[Нал. накладная No 3817 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938848;2012-07-02T10:03:22.000+0300;109
Добавление документа;[Нал. накладная No 3818 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938849;2012-07-02T10:03:25.000+0300;109
Добавление документа;[Нал. накладная No 3819 от 30.06.2012 - Орхідея-Суми ПП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938850;2012-07-02T10:03:29.000+0300;109
Добавление документа;[Нал. накладная No 3820 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938851;2012-07-02T10:03:31.000+0300;109
Добавление документа;[Нал. накладная No 3821 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938852;2012-07-02T10:03:34.000+0300;109
Добавление документа;[Нал. накладная No 3822 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938853;2012-07-02T10:03:36.000+0300;109
Добавление документа;[Нал. накладная No 3823 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938855;2012-07-02T10:03:39.000+0300;109
Добавление документа;[Нал. накладная No 3824 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938856;2012-07-02T10:03:42.000+0300;109
Добавление документа;[Нал. накладная No 3825 от 30.06.2012 - Посад ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938874;2012-07-02T10:03:45.000+0300;109
Добавление документа;[Нал. накладная No 3826 от 30.06.2012 - Посад ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938875;2012-07-02T10:03:47.000+0300;109
Добавление документа;[Нал. накладная No 3827 от 30.06.2012 - Енерготехніка ТОВ НВП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938876;2012-07-02T10:03:51.000+0300;109
Добавление документа;[Нал. накладная No 3828 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938877;2012-07-02T10:03:53.000+0300;109
Добавление документа;[Нал. накладная No 3829 от 30.06.2012 - ХлібзаводСалтівський ПАТ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938878;2012-07-02T10:03:56.000+0300;109
Добавление документа;[Нал. накладная No 3830 от 30.06.2012 - ХлібзаводСалтівський ПАТ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938879;2012-07-02T10:03:58.000+0300;109
Добавление документа;[Нал. накладная No 3831 от 30.06.2012 - Локтіонова В.І. ФОП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938880;2012-07-02T10:04:01.000+0300;109
Добавление документа;[Нал. накладная No 3832 от 30.06.2012 - Локтіонова В.І. ФОП]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938881;2012-07-02T10:04:04.000+0300;109
Добавление документа;[Нал. накладная No 3833 от 30.06.2012 - Посад ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938883;2012-07-02T10:04:06.000+0300;109
Добавление документа;[Нал. накладная No 3834 от 30.06.2012 - ХлібзаводСалтівський ПАТ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938884;2012-07-02T10:04:09.000+0300;109
Добавление документа;[Нал. накладная No 3835 от 30.06.2012 - Посад ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938885;2012-07-02T10:04:12.000+0300;109
Добавление документа;[Нал. накладная No 3836 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938886;2012-07-02T10:04:14.000+0300;109
Добавление документа;[Нал. накладная No 3837 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938887;2012-07-02T10:04:17.000+0300;109
Добавление документа;[Нал. накладная No 3838 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938888;2012-07-02T10:04:19.000+0300;109
Добавление документа;[Приход на склад No 875 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл dc000002;; koddoc = 5938889;2012-07-02T10:04:19.000+0300;69
Добавление документа;[Нал. накладная No 3839 от 30.06.2012 - ХлібзаводСалтівський ПАТ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938890;2012-07-02T10:04:22.000+0300;109
Добавление документа;[Нал. накладная No 3840 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938891;2012-07-02T10:04:24.000+0300;109
Добавление документа;[Нал. накладная No 3841 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938892;2012-07-02T10:04:27.000+0300;109
Добавление документа;[Нал. накладная No 3842 от 30.06.2012 - АТБ-Маркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938893;2012-07-02T10:04:29.000+0300;109
Добавление документа;[Нал. накладная No 3843 от 30.06.2012 - Фудмаркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938894;2012-07-02T10:04:31.000+0300;109
Добавление содержимого док-та;[Приход на склад No 875 от 26.06.2012]; тип [Приход на склад ->Приход прочих товаров]; файл sd000002; uniquesod = 24679 [Светильник];;2012-07-02T10:04:33.000+0300;69
Добавление документа;[Нал. накладная No 3844 от 30.06.2012 - Фоззі-Фуд ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938895;2012-07-02T10:04:34.000+0300;109
Добавление документа;[Нал. накладная No 3845 от 30.06.2012 - Фоззі-Фуд ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938896;2012-07-02T10:04:36.000+0300;109
Добавление документа;[Нал. накладная No 3846 от 30.06.2012 - Фудмаркет ТОВ]; тип [Расходные налоговые ->Налоговые обязательства (расходные НН) (ТОВ Хладик Трейд)]; файл dc000021;; koddoc = 5938897;2012-07-02T10:04:39.000+0300;109
